"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSMUSG00000088689",13.9259469196399,-0.0438118005639751,0.248869283494551,0.638563328327656,0.922789738035567,"ENSMUSG00000088689"
"ENSMUSG00000089235",59.1321024970873,0.0206198348771827,0.216157443759015,0.870890303859167,0.977490104240693,"Gm23119"
"ENSMUSG00000036880",2178.50093587686,-0.375393636768183,0.342446446930144,0.0432700806310383,0.31719981576519,"Acaa2"
"ENSMUSG00000053846",177.00504546548,-0.0698072705382556,0.262740552712963,0.388290697773624,0.81392977923924,"Lipg"
"ENSMUSG00000062328",294.584629463802,-0.717007722261557,0.357723053732914,0.0033328999675063,0.0641537547817303,"Rpl17"
"ENSMUSG00000064871",4.95039069052963,-0.023731407574527,0.255636621422666,0.729888341720761,0.948974701381411,"Snord58b"
"ENSMUSG00000064647",12.7262561497851,-0.0334698725202167,0.242817434434087,0.736538641939399,0.951139177673908,"Gm23301"
"ENSMUSG00000064844",10.2125452164067,-0.0270302161662653,0.246631678814275,0.766801605704949,0.958395668103398,"Gm26202"
"ENSMUSG00000036299",1439.99272720013,0.333619340333171,0.287329300773914,0.0560031168901615,0.359490738555065,"BC031181"
"ENSMUSG00000035765",2803.26302173372,-0.140097136899897,0.229092182219034,0.309985664413898,0.765647651994984,"Dym"
"ENSMUSG00000092569",58.6352435788593,0.158589601529502,0.291899872261691,0.178775770442689,0.627592294958859,"Gm20544"
"ENSMUSG00000025880",705.399748831327,-0.0100047258193226,0.250699619871748,0.893607945612717,0.981464519748394,"Smad7"
"ENSMUSG00000052928",1303.27012441901,0.141108412923352,0.208308499206124,0.319274489236034,0.770777674150319,"Ctif"
"ENSMUSG00000044646",11.4569056325502,0.045944872365736,0.261822595733385,0.467279431691272,0.853392054074732,"Zbtb7c"
"ENSMUSG00000118004",5.91571675638019,1.6777842981467,1.65408622681574,0.00678423313426335,0.104596845627428,"ENSMUSG00000118004"
"ENSMUSG00000024563",2072.29849561924,0.0151868478662076,0.194266625405075,0.910059053401736,0.98394293720995,"Smad2"
"ENSMUSG00000090000",889.203131769768,0.0663599085780993,0.221001249594555,0.605619075961878,0.912251894559601,"Ier3ip1"
"ENSMUSG00000025421",231.464390722473,0.210536780820837,0.26224096893843,0.163257558487359,0.604614123478766,"Hdhd2"
"ENSMUSG00000025420",36.8920916767994,0.175885239582521,0.272628288688471,0.203672963996153,0.661490951415478,"Katnal2"
"ENSMUSG00000025423",2736.24050880826,-0.0209434002399395,0.19324727224291,0.870185592544842,0.977172598984489,"Pias2"
"ENSMUSG00000025427",168.586644825172,-0.0552317703009326,0.252903583724476,0.542940404377482,0.889453715512336,"Ark2c"
"ENSMUSG00000039840",3308.06105017103,-0.049933165752346,0.181930408633427,0.704645650521107,0.942070941985092,"Epg5"
"ENSMUSG00000059336",11.1095094425173,-0.267966303587739,0.518522623036342,0.00213752135560793,0.0484747575334696,"Slc14a1"
"ENSMUSG00000024552",5.6041325008075,0.181160476565938,0.355301138326288,0.0137461994391884,0.164883215538537,"Slc14a2"
"ENSMUSG00000090451",7.85459835266685,0.0624721506172981,0.268226226484621,0.286558783211599,0.746573037579425,"ENSMUSG00000090451"
"ENSMUSG00000024548",5168.90503455924,0.146626737258607,0.264344865839587,0.253190374116789,0.715371935994331,"Setbp1"
"ENSMUSG00000117813",206.798209992506,-0.0810958123892983,0.220184201746204,0.532968573245089,0.886615450670611,"ENSMUSG00000117813"
"ENSMUSG00000056214",793.37738194987,0.269501036146559,0.309907231502602,0.0959420792842126,0.478192364460654,"Pard6g"
"ENSMUSG00000053950",1465.89731556959,-0.154022531081475,0.184792507346213,0.263841654641403,0.724987572997052,"Adnp2"
"ENSMUSG00000118061",3.98667838704632,-0.0126222073081933,0.256427612341944,0.838702646740655,0.971731006526904,"Rbfaos"
"ENSMUSG00000024570",413.02449666068,-0.160674383056145,0.195668871840288,0.253818120470598,0.71566748036116,"Rbfa"
"ENSMUSG00000024571",2523.71963440746,0.103050382157552,0.22512496351599,0.441092754579175,0.841433700768835,"Txnl4a"
"ENSMUSG00000057130",940.085740285477,0.118113273995102,0.20461919253268,0.395188490588103,0.817137412068802,"Txnl4a"
"ENSMUSG00000078963",12.8295920555652,0.157078154181787,0.330252863977266,0.0179734410634962,0.192311668469233,"Hsbp1l1"
"ENSMUSG00000063087",49.1713338928827,0.103682575350988,0.244875706240045,0.4031621413446,0.822207637657987,"Gm10125"
"ENSMUSG00000034006",773.90828527402,0.239046969462556,0.343565681960624,0.0945021305001266,0.475657401777046,"Slc66a2"
"ENSMUSG00000059852",9.31293750792687,0.142085652799402,0.314141022715945,0.0388736602281763,0.301173357587192,"Kcng2"
"ENSMUSG00000033323",1103.38625014387,0.0423942972860198,0.179749652282089,0.750725225420369,0.954762571172622,"Ctdp1"
"ENSMUSG00000118070",3.40956226898381,0.00589534481377103,0.258049649001344,0.916554290208295,NA,"ENSMUSG00000118070"
"ENSMUSG00000118319",3.61811629366487,0.00409189164173511,0.259515383193708,0.934720940953875,NA,"Gm2176"
"ENSMUSG00000041225",1224.10899796341,-0.327682996227919,0.210072862277661,0.0358401255125313,0.286659130771787,"Arhgap12"
"ENSMUSG00000033016",1014.40944505843,0.194656400138758,0.19555338527903,0.167987777383461,0.611923697163338,"Nfatc1"
"ENSMUSG00000024566",2579.13174375568,0.0151907764002193,0.180421023129066,0.913813555292649,0.985004188637646,"Atp9b"
"ENSMUSG00000041607",380.828482667452,-0.33575607853467,0.466025623171843,0.0424587270194968,0.31423527520979,"Mbp"
"ENSMUSG00000041258",1993.80508805473,-0.0244963970702305,0.172446981475809,0.849244592598774,0.972145260412891,"Zfp236"
"ENSMUSG00000097141",449.472679154699,0.311722739299691,0.435097982268626,0.0503075804327223,0.342226204738471,"ENSMUSG00000097141"
"ENSMUSG00000118012",44.4409965708911,0.20618907831658,0.334182550251017,0.100377396765183,0.486198096406787,"ENSMUSG00000118012"
"ENSMUSG00000097738",4.71653266490439,0.00934013246718221,0.255778034039195,0.886914537880499,0.980320005814808,"4930445N18Rik"
"ENSMUSG00000058881",4056.18994548478,-0.239173085343199,0.278170725659959,0.125341953513932,0.537818264070431,"Zfp516"
"ENSMUSG00000118339",6.10869562912572,0.0211982051454777,0.256851393100017,0.743141231208553,0.953138161586054,"4930592I03Rik"
"ENSMUSG00000046982",2303.73106057099,0.0570400408892784,0.226986710070563,0.635414574679423,0.921864316683208,"Tshz1"
"ENSMUSG00000049090",2105.02104815201,0.0339343392958175,0.206345014086466,0.797088096217403,0.963633755412116,"Ptgr3"
"ENSMUSG00000048410",719.984827473919,0.103070565106163,0.192450405333712,0.452304508765971,0.84670292842777,"Zfp407"
"ENSMUSG00000024644",4590.45686494344,0.34660689550562,0.300756634228868,0.0516996955001511,0.345896387082268,"Cndp2"
"ENSMUSG00000047992",58.0846322212262,-0.0584338330043262,0.265287885262926,0.357159633266895,0.796626750286075,"Dipk1c"
"ENSMUSG00000024646",5949.23402187647,0.0385481929306454,0.20758875631168,0.770478131913481,0.958775190643015,"Cyb5a"
"ENSMUSG00000089744",8.36549504064538,0.0117609787219595,0.252710016043824,0.876897237207792,0.978982853887387,"ENSMUSG00000089744"
"ENSMUSG00000024645",544.4872771801,-0.176918845904917,0.227194244925686,0.224267508756143,0.685002934870297,"Timm21"
"ENSMUSG00000118241",62.2794525553446,0.0304992323220734,0.219744120863671,0.806831352758157,0.967585077501008,"Gm5824"
"ENSMUSG00000056153",840.344179403859,-0.026089229516258,0.176194039838482,0.840451747962009,0.971858781921665,"Socs6"
"ENSMUSG00000023066",209.715669108917,-0.153589383122043,0.231314062809116,0.278143578152664,0.737730993927814,"Rttn"
"ENSMUSG00000091697",151.808347671602,-0.826404860323234,0.350065771927562,0.00122998771289317,0.0331913838879328,"Eif3s6-ps2"
"ENSMUSG00000024614",1741.18383576184,-0.10743529594531,0.191673358520928,0.430978304677109,0.836351700686644,"Tmx3"
"ENSMUSG00000110277",241.791574587617,-0.138953526529304,0.231031556646612,0.31627922446894,0.768538943277595,"Gm45871"
"ENSMUSG00000041238",335.050902431189,0.0843201369851726,0.221090480065691,0.52190891993389,0.881480909494249,"Rbbp8"
"ENSMUSG00000117634",17.3438505337816,0.118392261392427,0.272641658334352,0.265118675752621,0.725230017256493,"ENSMUSG00000117634"
"ENSMUSG00000097440",50.1179242232567,0.0212701066702084,0.249224055159791,0.80692546004828,0.967585077501008,"ENSMUSG00000097440"
"ENSMUSG00000040957",179.380250408742,-0.0661348366960267,0.242946749803725,0.548486694240515,0.890925799184296,"Cables1"
"ENSMUSG00000117430",12.7515679356426,0.0294541371351554,0.258924847698045,0.632100810144534,0.921440777524655,"ENSMUSG00000117430"
"ENSMUSG00000049411",276.431016478608,-0.567868889552369,0.362251012965477,0.0108794637429761,0.143296533109334,"Tmem241"
"ENSMUSG00000024404",5190.97128214687,-0.00139507080488098,0.202077259058036,0.973876796714785,0.99423026039843,"Riok3"
"ENSMUSG00000024410",1014.4406438446,0.437865776606682,0.258294879090886,0.0159649141867685,0.179855191312579,"Rmc1"
"ENSMUSG00000024413",4083.64828501867,-0.0641764609530378,0.228036969402406,0.599328191446717,0.909834413074823,"Npc1"
"ENSMUSG00000086935",6.81173923516243,0.0160456273292997,0.259111487256987,0.766302604684683,0.958395668103398,"ENSMUSG00000086935"
"ENSMUSG00000057766",114.090842689525,1.53450014294514,0.68568717365806,0.000865857406202982,0.0263050318881207,"Ankrd29"
"ENSMUSG00000024421",17.4256360255016,0.195584616913711,0.343153693863625,0.072665872144922,0.414224528634172,"Lama3"
"ENSMUSG00000024424",727.610858005694,-0.0803913560642857,0.231581175700372,0.517387581432119,0.878635822852995,"Ttc39c"
"ENSMUSG00000024430",37.9534189115964,0.0260538170894565,0.230404362767322,0.821948215014231,0.969318185668282,"Cabyr"
"ENSMUSG00000083332",3.93656700287781,-0.0124666378667413,0.257117339900504,0.833950998828628,0.970961456504078,"Gm7599"
"ENSMUSG00000044252",1117.70310054615,-0.0129464968048068,0.196140361107518,0.91958659570368,0.985526005152322,"Osbpl1a"
"ENSMUSG00000117494",5.73166381556172,-0.0198339401198311,0.254309675204873,0.780741960463949,0.960404879912369,"ENSMUSG00000117494"
"ENSMUSG00000080866",4.08774356719914,-0.0913756051540171,0.278247251976547,0.170944872152487,0.615038853803907,"Gm5687"
"ENSMUSG00000024423",5554.50983229367,0.437507951084158,0.246643829220584,0.0145047937029513,0.170236122167887,"Impact"
"ENSMUSG00002075789",11.4662594752552,0.0383234012512827,0.250877294314407,0.662312869778798,0.930726349237339,"ENSMUSG00002075789"
"ENSMUSG00000024420",1888.76001603826,-0.0781415580958025,0.256022701062486,0.4246761746626,0.832928993502056,"Zfp521"
"ENSMUSG00000117600",4.07801538213596,-0.0253348605127855,0.259902323844371,0.641568453067627,0.923125776916579,"ENSMUSG00000117600"
"ENSMUSG00000053740",4.77077483478616,-0.0215762616859625,0.254640321387375,0.761056969630379,0.956910764718786,"ENSMUSG00000053740"
"ENSMUSG00000037013",1901.28922324259,0.025603867924277,0.191973232526655,0.849466517274021,0.972145260412891,"Ss18"
"ENSMUSG00000054321",186.688618333735,0.117884281150432,0.257405496423638,0.329731298140608,0.780472518151684,"Taf4b"
"ENSMUSG00000036225",364.00710947347,0.372563779823301,0.293882643738378,0.0399777998760462,0.305009710705182,"Kctd1"
"ENSMUSG00000047466",835.367317955134,0.0813541256367328,0.18969250075797,0.548400262199981,0.890925799184296,"Ark2n"
"ENSMUSG00000041840",347.259623595634,-0.0805619885727244,0.186793188251486,0.548153173160431,0.890925799184296,"Haus1"
"ENSMUSG00000025428",15449.0814945602,-0.0463899060744902,0.18849052577545,0.724902457068075,0.946915650552306,"Atp5f1a"
"ENSMUSG00000025429",53.9114513313758,-0.161092172233969,0.272932978252172,0.219297465439761,0.680002303957305,"Pstpip2"
"ENSMUSG00000063889",267.887109420558,0.5150556394741,0.296053755417137,0.0104335079404574,0.139504883948454,"Crem"
"ENSMUSG00000097746",28.4995332671465,0.141154615459756,0.286743567221573,0.195418779126308,0.649867884722835,"Gm6225"
"ENSMUSG00000024231",1266.00539069574,-0.0156631934266951,0.184370738815813,0.881873825546351,0.97937830257236,"Cul2"
"ENSMUSG00000024232",188.034790367694,0.034923776770333,0.247274174103988,0.711746565846398,0.943969609837934,"Bambi"
"ENSMUSG00000073647",152.715766660225,-0.33788220648731,0.289101262670001,0.0543573156313328,0.355084744622051,"ENSMUSG00000073647"
"ENSMUSG00000024235",291.471652825623,-0.0366274822453628,0.238780722658747,0.72816117179146,0.948578658934646,"Map3k8"
"ENSMUSG00000117401",56.1095323699785,0.0197391803586686,0.22016844511619,0.87384395544271,0.978259561746431,"4833419F23Rik"
"ENSMUSG00000024234",808.254307981221,-0.407032284771866,0.281229077332671,0.0259027447245309,0.240134900067537,"Mtpap"
"ENSMUSG00000117579",3.56822663217433,0.0559317963089568,0.264738488319378,0.373030669854484,NA,"ENSMUSG00000117579"
"ENSMUSG00000033960",4029.49553839919,-0.152121778882534,0.172905402841399,0.255698278730448,0.717156109531077,"Jcad"
"ENSMUSG00000024236",9211.04261388754,-0.0568599144943557,0.228812449223498,0.672071262682532,0.933435107549479,"Svil"
"ENSMUSG00000097888",22.8539354462105,0.264372028643437,0.363583279559578,0.0792495436432033,0.433742629295878,"Gm26682"
"ENSMUSG00000050945",158.778077858689,0.0954163901733102,0.231098298843077,0.461793205102274,0.850059681729084,"Zfp438"
"ENSMUSG00000097926",6.44435920029531,0.0274965922759195,0.255891546171686,0.696720465989541,0.940503727476455,"ENSMUSG00000097926"
"ENSMUSG00000103138",28.0364379565801,0.0772887567499845,0.257947925440292,0.423958284311107,0.832718958782297,"ENSMUSG00000103138"
"ENSMUSG00000024238",5239.29671758195,0.274082726688771,0.228063678555298,0.0850964979068208,0.451218397484751,"Zeb1"
"ENSMUSG00000006740",7452.37128630604,0.192680968066344,0.251783013434893,0.190615428614842,0.644272184795427,"Kif5b"
"ENSMUSG00000117519",7.18260874016882,0.00290640274256014,0.253930929892258,0.968632451776325,0.99389272998831,"ENSMUSG00000117519"
"ENSMUSG00000024240",1390.18918385912,-0.0200042055993976,0.183624086856275,0.863212319878227,0.975429921462397,"Epc1"
"ENSMUSG00000101320",9.3834127191228,-0.0425225277928234,0.254759599346601,0.595855807201471,0.90839090318013,"ENSMUSG00000101320"
"ENSMUSG00000073639",6161.17675520733,-0.0457853889890184,0.158870804595053,0.716925590418547,0.944499707992325,"Rab18"
"ENSMUSG00000117359",6.00713413092686,-0.0549512256853446,0.265368912895423,0.351537774387866,0.794260303991466,"ENSMUSG00000117359"
"ENSMUSG00000061013",31.4505078054204,0.110132775847635,0.274917686238216,0.256750985748344,0.718448925608154,"Mkx"
"ENSMUSG00000057440",374.16682466498,0.201321780885694,0.258924464528514,0.178249621397068,0.626697397786088,"Mpp7"
"ENSMUSG00000117505",14.1310449265307,0.0974631590141117,0.269871468509289,0.291692899188048,0.750172350867865,"ENSMUSG00000117505"
"ENSMUSG00000024283",3058.62926674481,-0.0685903093508071,0.166584074554302,0.596335979194821,0.908622214167125,"Wac"
"ENSMUSG00000117428",3.43789029431454,-0.026891111623196,0.260427790495588,0.613240439297068,NA,"Gm4833"
"ENSMUSG00000117484",13.6680376895426,0.0293565259600099,0.242111375448444,0.771766979554009,0.9592686101451,"ENSMUSG00000117484"
"ENSMUSG00000092097",9.735093512659,0.0259178053544826,0.246391082402313,0.780087604194278,0.960244919265924,"ENSMUSG00000092097"
"ENSMUSG00000036904",2154.08875175425,0.0222747226198692,0.236184439766868,0.84026995202238,0.971784994438264,"Fzd8"
"ENSMUSG00000024286",3520.25162278925,-0.0885318096718745,0.185569906645984,0.539352164657822,0.888412196951012,"Ccny"
"ENSMUSG00000036103",12696.0521314055,0.247161778088666,0.216159602689654,0.111558533950368,0.508829099868151,"Colec12"
"ENSMUSG00000117390",9.28342093474103,-0.0460249557476576,0.26210604517883,0.456252294057829,0.848117945755233,"ENSMUSG00000117390"
"ENSMUSG00000117597",6.92471095059629,-0.00682359790307582,0.252556029944888,0.924624919862201,0.985855187554589,"ENSMUSG00000117597"
"ENSMUSG00000091285",13.3001120437715,-0.0918517040447899,0.267477624891458,0.312749041198006,0.76691496060255,"LOC118568368"
"ENSMUSG00000098235",36.0961584492944,-0.0908200198081561,0.25337475294256,0.408357891755117,0.825111365204053,"Gm7497"
"ENSMUSG00000117619",9.35772530665348,-0.0770930328918377,0.271890425796696,0.236769544872694,0.700542065524054,"ENSMUSG00000117619"
"ENSMUSG00000024287",1045.5488148505,0.0347504602788502,0.178078224853013,0.794133789834823,0.963057355698686,"Thoc1"
"ENSMUSG00000047879",2404.86378882729,0.0544120898844518,0.217212477657041,0.671576683601703,0.933435107549479,"Usp14"
"ENSMUSG00000024290",3544.9587851605,0.0969009910242682,0.171763414013003,0.462349370030542,0.850099543958067,"Rock1"
"ENSMUSG00000058567",6.36000237778535,-0.0279673214570916,0.255750975473299,0.69009092992248,0.939160239639856,"Gm2531"
"ENSMUSG00000042942",107.514708588339,0.072232245536996,0.253454048751044,0.473161472706874,0.856540435451134,"Greb1l"
"ENSMUSG00000024293",446.693253573743,-0.0858280447807981,0.192195840416715,0.524316437162134,0.882629774097451,"Esco1"
"ENSMUSG00000002477",887.029598418946,0.0430476056457797,0.226642541355959,0.723354836296034,0.946200972545684,"Snrpd1"
"ENSMUSG00000002475",116.757726446043,-0.0314483748998511,0.2319915258625,0.779238631780675,0.960244919265924,"Abhd3"
"ENSMUSG00000024294",4765.63982477576,0.0391433652911524,0.165484280685673,0.763812021325877,0.957840328813855,"Mib1"
"ENSMUSG00000005836",78.8697202484654,-0.056519305310023,0.253642301975135,0.531005650971678,0.886594088267661,"Gata6"
"ENSMUSG00000033863",4039.92760144367,-0.144455365757239,0.280897352200157,0.215171417945637,0.674864555385124,"Klf9"
"ENSMUSG00000006456",759.079987118384,-0.476365569163356,0.23883326771408,0.00756466131114222,0.112691562233189,"Rbm14"
"ENSMUSG00000095913",8.81959238748447,-0.0606635838799924,0.26097748869037,0.433723613189315,0.837180085368648,"ENSMUSG00000095913"
"ENSMUSG00000034108",1043.45812952468,0.0752495284163759,0.185639489722043,0.576963080033624,0.901769401972094,"Ccs"
"ENSMUSG00000067872",33.1530548562725,0.133793821534252,0.284554048653893,0.202798789647084,0.660387835132622,"Ccdc87"
"ENSMUSG00000083282",1640.14217921704,0.272785731980081,0.301854716062331,0.0950205017780182,0.476606893111158,"Ctsf"
"ENSMUSG00000006457",420.94667655663,-0.0943999593848287,0.258285448592168,0.375471434602004,0.806865658960569,"Actn3"
"ENSMUSG00000024943",2298.89244774549,-0.0271207171245897,0.206348877789184,0.83243897579966,0.970836515281672,"Smc5"
"ENSMUSG00000006463",1077.85558057397,0.376228589768127,0.242312605456121,0.0278129616885964,0.249727359731257,"Zdhhc24"
"ENSMUSG00000033207",1062.61981447721,0.214464065506636,0.390308535359627,0.0207003821824639,0.209808924619971,"Mamdc2"
"ENSMUSG00000051255",16.1529602822039,0.0123564251914417,0.246639688898631,0.8917159063433,0.980586744512756,"ENSMUSG00000051255"
"ENSMUSG00000074925",1954.0087227649,0.0758658835507274,0.194120676988651,0.57607664525297,0.901600573416776,"Ptar1"
"ENSMUSG00000006464",204.083457862288,0.0202389759772344,0.225185072347196,0.868232131912758,0.976806788648163,"Bbs1"
"ENSMUSG00000024897",1915.03171645293,-0.0290676195201341,0.241470875554826,0.769177959833214,0.958617992873563,"Apba1"
"ENSMUSG00000118340",5.40867709682522,-0.00480422088307297,0.257409901119715,0.931382464988401,0.986773891860317,"ENSMUSG00000118340"
"ENSMUSG00000071604",13.1218924471395,0.0747183859639388,0.272742829086257,0.212630099333571,0.671899651832841,"Entrep1"
"ENSMUSG00000063904",2730.92733131062,0.0805584224023213,0.201164612182487,0.555736500868823,0.894080114081173,"Dpp3"
"ENSMUSG00000024812",566.148168074264,1.49477661893954,0.869118867741295,0.00229714209855542,0.0502012233141851,"Tjp2"
"ENSMUSG00000024901",383.711101044936,0.0480413392627394,0.228229337718663,0.693635082911302,0.939607505977449,"Peli3"
"ENSMUSG00000059363",155.311614851017,-0.0101647287812735,0.211032476459134,0.934039475243108,0.987090531204681,"Fxn"
"ENSMUSG00000024902",557.243223500332,-0.0204850775618101,0.169085374735442,0.873268611271621,0.978259561746431,"Mrpl11"
"ENSMUSG00000045903",97.5687189114908,0.12533418961569,0.280681767556747,0.220061383850834,0.680830979219308,"Npas4"
"ENSMUSG00000118364",44.188826234399,0.167881005660623,0.321357710981302,0.0870479336963581,0.455827156615119,"ENSMUSG00000118364"
"ENSMUSG00000074922",468.710694716127,0.101202640831759,0.221806003992862,0.451639274533919,0.846115955889869,"Pabir1"
"ENSMUSG00000048572",342.70236505335,-0.135847133104158,0.297679473468906,0.126072522431442,0.539211078741832,"Tmem252"
"ENSMUSG00000041731",688.689950845927,-0.140812536065592,0.288366430676653,0.184358102917848,0.636817215894418,"Pgm5"
"ENSMUSG00000097950",7.01960038537076,-0.0168938179639806,0.253055693210322,0.818559515243293,0.969052314838936,"Gm17800"
"ENSMUSG00000058927",4.27743959926079,-0.032972517263086,0.259151926594757,0.595165685407133,0.908116802638286,"ENSMUSG00000058927"
"ENSMUSG00000049134",5.74918544276474,0.0373729089500855,0.256354170724027,0.613606731835312,0.915255918016137,"Nrap"
"ENSMUSG00000024891",105.601231978401,-0.050968560191901,0.240332472891946,0.635988698423853,0.922024731368932,"Slc29a2"
"ENSMUSG00000090990",4.98511912587661,0.076214123671764,0.270532774251285,0.263782349651873,0.724987572997052,"ENSMUSG00000090990"
"ENSMUSG00000024878",333.537759146122,-0.0029839783838857,0.193696826748375,0.979998540767257,0.995111416327406,"Zng1"
"ENSMUSG00000025076",308.149645083074,0.180007400752398,0.242751352112432,0.218407165661833,0.679000435169449,"Casp7"
"ENSMUSG00000080268",9.84967833436903,-0.0406244341969972,0.251033672250301,0.642322617400831,0.923125776916579,"Brms1"
"ENSMUSG00000052085",20.5052461666516,0.0776985518665104,0.271860234260958,0.243704844115203,0.708667530384896,"Dock8"
"ENSMUSG00000024883",1708.18589789095,0.0387946005919158,0.237420780118535,0.72545291149213,0.947055078442857,"Rin1"
"ENSMUSG00000056481",15332.7519486406,-0.0101489462223619,0.197551736292563,0.935091685983722,0.987492171675001,"Cd248"
"ENSMUSG00000061451",157.953850574114,1.21836581711276,0.695184954692185,0.00258752293287982,0.0541830225899761,"Tmem151a"
"ENSMUSG00000117893",99.7281969510347,0.0672061491709243,0.247874080503276,0.526199390379508,0.883850911131428,"ENSMUSG00000117893"
"ENSMUSG00000032702",1162.17198810633,0.1036558258501,0.198909862955704,0.454351175848679,0.84756420791584,"Kank1"
"ENSMUSG00000101089",5.28535651010398,-0.052387338835866,0.263710815659342,0.400963516650534,0.820321290273433,"2610016A17Rik"
"ENSMUSG00000048138",197.707885085125,0.0436091047909893,0.246528610320849,0.658426549705192,0.929246407042877,"Dmrt2"
"ENSMUSG00000098105",7.32494159265577,-0.0685626038500726,0.267625682768164,0.30702009540165,0.762489467700801,"Gm8825"
"ENSMUSG00000024875",1735.97875055144,0.0147897573674171,0.183527909310377,0.915219990675218,0.985004188637646,"Yif1a"
"ENSMUSG00000025078",2867.92652573034,-0.0572047853190046,0.213057799969413,0.656409397071838,0.928970076957665,"Nhlrc2"
"ENSMUSG00000035283",80.0811254077959,-0.0795101563530563,0.257021678395668,0.41959804994918,0.830013046301963,"Adrb1"
"ENSMUSG00000024873",83.7166267035127,0.0217419979090201,0.223449074777098,0.855881108281081,0.973476359972987,"Cnih2"
"ENSMUSG00000035173",3422.66016146074,-0.257416767560979,0.178718626862815,0.0656146151101344,0.390987153447271,"Ccdc186"
"ENSMUSG00000024870",3504.88978713002,0.0156376079608505,0.192631469406439,0.896546471457776,0.982484726453521,"Rab1b"
"ENSMUSG00000024862",841.469933377336,0.214651958315555,0.254308532999405,0.162377535054294,0.602800576848191,"Klc2"
"ENSMUSG00000117710",8.32954155276582,0.108662932239111,0.277103316211206,0.233266411484127,0.696230171947793,"ENSMUSG00000117710"
"ENSMUSG00000117729",5.00920505261027,-0.0124761773241222,0.256895095053348,0.836611939752962,0.970972138516926,"Gm5242"
"ENSMUSG00000024855",2227.51486611913,-0.120489848707609,0.215023091350884,0.385399097682632,0.812710785863686,"Pacs1"
"ENSMUSG00000024853",5996.96870003576,-0.22459128779857,0.192731694422673,0.117680201536779,0.522984891135277,"Sf3b2"
"ENSMUSG00000024846",11.6529974190107,0.0655962462758183,0.26696836442009,0.32446122114451,0.775590659705217,"Cst6"
"ENSMUSG00000024844",1736.4709846369,-0.0445837252131637,0.208470283331526,0.719200730305971,0.944998645357829,"Banf1"
"ENSMUSG00000024841",618.114340665046,0.0613520783208507,0.214500661946686,0.638313641513863,0.922644755053031,"Eif1ad"
"ENSMUSG00000039148",2220.06475909511,0.00335326828076483,0.158545776183196,0.986200727995968,0.997232056049614,"Sart1"
"ENSMUSG00000117959",26.1903634426439,0.513970354362203,0.557570054086487,0.0223742617389183,0.220787975796397,"ENSMUSG00000117959"
"ENSMUSG00000086938",5.11715966716197,0.0130508811976641,0.255422368839356,0.846662538841437,0.972145260412891,"4930481A15Rik"
"ENSMUSG00000024914",3836.06833827492,0.0236508992485793,0.183118635072425,0.8535866533214,0.973396582324299,"Drap1"
"ENSMUSG00000047423",1647.78630140309,0.0591790314816912,0.185197741245719,0.659049406626854,0.929466005072483,"AI837181"
"ENSMUSG00000024912",225.948876656306,0.0156863632912674,0.261115731964904,NA,NA,"Fosl1"
"ENSMUSG00000095098",1126.22820964296,0.0251871116270857,0.239697227173468,0.81173852993914,0.967961143498119,"Ccdc85b"
"ENSMUSG00000025083",109.29234217143,0.726839311357214,0.839867016268271,0.0113892218598396,0.147391801331388,"Afap1l2"
"ENSMUSG00000024911",1567.13994472495,-0.0531365214009118,0.218809535867411,0.672510584704107,0.933690699383506,"Fibp"
"ENSMUSG00000024910",27.7828296893743,0.29575694942443,0.415786395732395,0.0554492228658209,0.357669682613781,"Ctsw"
"ENSMUSG00000024909",17256.4178152885,0.547399301837988,0.254130869495206,0.00525139092022785,0.0880588884737427,"Efemp2"
"ENSMUSG00000024906",460.201055736873,0.159192687745388,0.206108064564374,0.265424629261222,0.725230017256493,"Mus81"
"ENSMUSG00000117966",7.39408894057313,1.73047718709723,1.71206595496667,0.00602115262336003,0.0973682377103909,"ENSMUSG00000117966"
"ENSMUSG00000056201",14575.3823456431,0.0521820571433772,0.225639104481434,0.66775695364737,0.932425923340478,"Cfl1"
"ENSMUSG00000056185",310.74812016964,-0.0382955130394815,0.234559795155739,0.728536065033307,0.948620971132713,"Snx32"
"ENSMUSG00000100937",22.8651170113758,-0.0346765597077988,0.238763826196999,0.74229438720741,0.952909364348,"Nscme3l"
"ENSMUSG00000109695",17.9679886216838,0.0861520425826678,0.251273203807635,0.436104006261317,0.838491957902095,"Gm31166"
"ENSMUSG00000049562",187.168118645945,0.2220271650395,0.275935682974953,0.152871284395485,0.586666109425788,"Ap5b1"
"ENSMUSG00000024925",301.076985061245,0.194621020961035,0.199924128154734,0.178472385492477,0.62676714950665,"Rnaseh2c"
"ENSMUSG00000024921",7065.3542161105,-0.0516185504934647,0.229408580894855,0.662003051197886,0.930540089866445,"Smarca2"
"ENSMUSG00000093772",4.42226126252973,-0.0199220127536435,0.256903316160061,0.752344481822195,0.954905639265783,"4931403E22Rik"
"ENSMUSG00000024926",706.770431214615,-0.0667608684750475,0.16286889336314,0.602781173416784,0.911335562477394,"Kat5"
"ENSMUSG00000024927",2987.84091585457,0.161436952672325,0.186357089479475,0.246740186915203,0.712059268594763,"Rela"
"ENSMUSG00000024924",3490.84999932918,-0.326692931772284,0.422332592818304,0.0506332348299195,0.343335202293475,"Vldlr"
